Game Turn, Player, City, Food Adv., Prod. Adv., Construct, Order Source
182, 1, LOC_CITY_NAME_AKSHAK, , CONTRACT 6327, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 119.0, Build City Building
186, 6, LOC_CITY_NAME_GUARULHOS, , , UNIT_AT_CREW, Siege City Assault, CONTRACT 6483
186, 6, LOC_CITY_NAME_PORTO_ALEGRE, , CONTRACT 6530, SUBMITTED, NO_UNIT, BUILDING_MUSEUM_ART, NO_DISTRICT, VALUE 575.0, Build City Building
186, 6, LOC_CITY_NAME_GUARULHOS, , CONTRACT 6534, SUBMITTED, NO_UNIT, BUILDING_BOLSHOI_THEATRE, NO_DISTRICT, VALUE 232.0, Seek Target Wonder
186, 6, LOC_CITY_NAME_SALVADOR, , CONTRACT 6535, SUBMITTED, NO_UNIT, BUILDING_MARKET, NO_DISTRICT, VALUE 621.0, Build City Building
186, 6, LOC_CITY_NAME_BELEM, , CONTRACT 6537, SUBMITTED, NO_UNIT, BUILDING_BOLSHOI_THEATRE, NO_DISTRICT, VALUE 276.0, Seek Target Wonder
186, 7, PURCHASE, , , UNIT_MILITARY_ENGINEER, Build Trigger Building, CONTRACT 6492
186, 7, LOC_CITY_NAME_HONG_KONG, , CONTRACT 6399, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
186, 7, LOC_CITY_NAME_HONG_KONG, , CONTRACT 6492, COMPLETED, UNIT_MILITARY_ENGINEER, NO_BUILDING, NO_DISTRICT, VALUE 0.0, Build Trigger Building
186, 7, LOC_CITY_NAME_HONG_KONG, , , UNIT_MUSKETMAN, Default Specialization, , , Value 11.1
186, 7, LOC_CITY_NAME_JEDDAH, , CONTRACT 5999, FAILED, UNIT_FIGHTER, NO_BUILDING, NO_DISTRICT, VALUE 376.0, Unknown
186, 7, LOC_CITY_NAME_JEDDAH, , CONTRACT 6399, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
186, 7, LOC_CITY_NAME_JEDDAH, , , BUILDING_HANGAR, Build City Building, CONTRACT 6314
186, 7, LOC_CITY_NAME_HOMS, , CONTRACT 6049, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 44.0, Unknown
186, 7, LOC_CITY_NAME_HOMS, , CONTRACT 6053, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 48.0, Unknown
186, 7, LOC_CITY_NAME_HOMS, , CONTRACT 6399, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 73.0, Build City Improvement
186, 7, LOC_CITY_NAME_HOMS, , , DISTRICT_COMMERCIAL_HUB, Build City District, CONTRACT 6281
186, 7, LOC_CITY_NAME_CAIRO, , CONTRACT 6545, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_NEIGHBORHOOD, VALUE 761.0, Build City District
186, 15, LOC_CITY_NAME_LA_VENTA, , CONTRACT 6550, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_HARBOR, VALUE 300.0, Build City District
186, 16, LOC_CITY_NAME_BANDAR_BRUNEI, , CONTRACT 6551, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_NEIGHBORHOOD, VALUE 106.0, Build City District
187, 0, LOC_CITY_NAME_MBAMBA_LOVATA, -0.15, -0.82, , YIELD_FOOD: 0.1, YIELD_PRODUCTION: 0.0, YIELD_GOLD: 0.0, YIELD_SCIENCE: -0.1, YIELD_CULTURE: 0.0, YIELD_FAITH: 0.0, , 
187, 1, LOC_CITY_NAME_UR, , CONTRACT 5647, COMPLETED, NO_UNIT, BUILDING_EIFFEL_TOWER, NO_DISTRICT, VALUE 184.7, Seek Target Wonder
187, 1, LOC_CITY_NAME_UR, , CONTRACT 5829, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 87.0, Unknown
187, 1, LOC_CITY_NAME_UR, , CONTRACT 6104, COMPLETED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_UR, , CONTRACT 6411, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Unknown
187, 1, LOC_CITY_NAME_UR, , , DISTRICT_ENCAMPMENT, Build City District, CONTRACT 6190
187, 1, LOC_CITY_NAME_ADAB, , CONTRACT 6104, COMPLETED, UNIT_MACHINE_GUN, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_ADAB, , CONTRACT 6236, CANCELLED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 379.0, Unknown
187, 1, LOC_CITY_NAME_ADAB, , CONTRACT 6411, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 74.0, Unknown
187, 1, LOC_CITY_NAME_ADAB, , , DISTRICT_COMMERCIAL_HUB, Build City District, CONTRACT 6287
187, 1, LOC_CITY_NAME_URUK, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_UR, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_JIAODONG, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_XIAN, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_ADAB, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_LAGASH, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_SIPPAR, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_NIPPUR, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_ERIDU, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 1, LOC_CITY_NAME_LARSA, , CONTRACT 6554, SUBMITTED, UNIT_ARTILLERY, NO_BUILDING, NO_DISTRICT, VALUE 935.0, Siege City Assault
187, 2, LOC_CITY_NAME_KABUL, Canceling current build, OLD VALUE 897.2
187, 2, LOC_CITY_NAME_KABUL, , CONTRACT 6195, ACCEPTED, NO_UNIT, NO_BUILDING, DISTRICT_INDUSTRIAL_ZONE, VALUE 599.2, Build City District
187, 2, LOC_CITY_NAME_KABUL, , CONTRACT 6372, COMPLETED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 129.0, Simple Operation Attack
187, 2, LOC_CITY_NAME_KABUL, , CONTRACT 6463, ACCEPTED, NO_UNIT, BUILDING_MARKET, NO_DISTRICT, VALUE 619.0, Build City Building
187, 2, LOC_CITY_NAME_KABUL, , , UNIT_BOMBER, Siege City Assault, CONTRACT 6063
187, 2, LOC_CITY_NAME_ALESUND, , CONTRACT 6557, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 822.0, Build City District
187, 4, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 6519
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6376, CANCELLED, UNIT_ENGLISH_REDCOAT, NO_BUILDING, NO_DISTRICT, VALUE 295.7, Unknown
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6380, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Unknown
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6422, CANCELLED, UNIT_ENGLISH_REDCOAT, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Unknown
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6429, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 51.0, Unknown
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6519, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 55.0, Build City Improvement
187, 4, LOC_CITY_NAME_SHEFFIELD, , , UNIT_MECHANIZED_INFANTRY, Default Specialization, , , Value 461.2
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6376, CANCELLED, UNIT_ENGLISH_REDCOAT, NO_BUILDING, NO_DISTRICT, VALUE 295.7, Unknown
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6378, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 128.0, Unknown
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6380, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 67.0, Unknown
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6422, CANCELLED, UNIT_ENGLISH_REDCOAT, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Unknown
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6429, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 51.0, Unknown
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6519, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 55.0, Build City Improvement
187, 4, LOC_CITY_NAME_LEEDS, , , BUILDING_AIRPORT, Default Specialization, , , Value 752.0
187, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 6422, CANCELLED, UNIT_ENGLISH_REDCOAT, NO_BUILDING, NO_DISTRICT, VALUE 239.0, Unknown
187, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 6429, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 51.0, Unknown
187, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 6467, CANCELLED, NO_UNIT, BUILDING_WALLS, NO_DISTRICT, VALUE 191.0, Unknown
187, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 6519, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 55.0, Build City Improvement
187, 4, LOC_CITY_NAME_LIVERPOOL, , , BUILDING_MONUMENT, Default Specialization, , , Value 186.6
187, 4, LOC_CITY_NAME_LONDON, , CONTRACT 6561, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 506.0, Siege City Assault
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6561, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 506.0, Siege City Assault
187, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 6561, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 506.0, Siege City Assault
187, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 6561, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 506.0, Siege City Assault
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6561, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 506.0, Siege City Assault
187, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 6561, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 506.0, Siege City Assault
187, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 6562, SUBMITTED, NO_UNIT, NO_BUILDING, DISTRICT_ENCAMPMENT, VALUE 748.0, Build City District
187, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 6563, SUBMITTED, NO_UNIT, BUILDING_MONUMENT, NO_DISTRICT, VALUE 186.0, Build City Building
187, 4, LOC_CITY_NAME_PRESTON, , CONTRACT 6564, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 641.0, Build City Building
187, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 6566, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 804.0, Build City Building
187, 4, LOC_CITY_NAME_LONDON, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_PLYMOUTH, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_KANDY, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_BRADFORD, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_MANCHESTER, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_PRESTON, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_LIVERPOOL, , CONTRACT 6567, SUBMITTED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 65.0, Build City Improvement
187, 4, LOC_CITY_NAME_BRADFORD, , CONTRACT 6568, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1202.0, Build City Building
187, 4, LOC_CITY_NAME_KANDY, , CONTRACT 6569, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 642.0, Build City Building
187, 4, LOC_CITY_NAME_BRISTOL, , CONTRACT 6570, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1311.0, Build City Building
187, 4, LOC_CITY_NAME_LEEDS, , CONTRACT 6571, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1054.0, Build City Building
187, 4, LOC_CITY_NAME_PLYMOUTH, , CONTRACT 6572, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1480.0, Build City Building
187, 4, LOC_CITY_NAME_BIRMINGHAM, , CONTRACT 6574, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1421.0, Build City Building
187, 4, LOC_CITY_NAME_SHEFFIELD, , CONTRACT 6575, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1680.0, Build City Building
187, 4, LOC_CITY_NAME_LONDON, , CONTRACT 6576, SUBMITTED, UNIT_MECHANIZED_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 1522.0, Build City Building
187, 5, PURCHASE, , , UNIT_BUILDER, Build City Improvement, CONTRACT 6475
187, 5, LOC_CITY_NAME_PARIS, , CONTRACT 6475, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 25.0, Build City Improvement
187, 5, LOC_CITY_NAME_PARIS, , , UNIT_INFANTRY, Siege City Assault, CONTRACT 6522
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 5806, FAILED, UNIT_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 386.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 5850, COMPLETED, NO_UNIT, BUILDING_BOLSHOI_THEATRE, NO_DISTRICT, VALUE 419.8, Seek Target Wonder
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6034, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 116.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6082, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 191.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6119, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6202, COMPLETED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6203, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6265, COMPLETED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6296, CANCELLED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6354, COMPLETED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6357, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 147.0, Build City Improvement
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6382, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6474, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6475, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 25.0, Build City Improvement
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6522, IN PROGRESS, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , , UNIT_TRADER, Default Specialization, , , Value 255.4
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6080, COMPLETED, NO_UNIT, NO_BUILDING, DISTRICT_COMMERCIAL_HUB, VALUE 1286.1, Build City District
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6122, FAILED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 591.0, Unknown
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6354, COMPLETED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6357, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 147.0, Build City Improvement
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6382, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Unknown
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6474, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6475, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 25.0, Build City Improvement
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6522, IN PROGRESS, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_RENNES, , , BUILDING_ESTADIO_DO_MARACANA, Seek Target Wonder, CONTRACT 6385
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6202, COMPLETED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6203, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6265, COMPLETED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6270, FAILED, UNIT_SUBMARINE, NO_BUILDING, NO_DISTRICT, VALUE 161.0, Unknown
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6354, COMPLETED, UNIT_AT_CREW, NO_BUILDING, NO_DISTRICT, VALUE 50.0, Simple Operation Attack
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6357, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 147.0, Build City Improvement
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6382, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Unknown
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6474, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6475, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 25.0, Build City Improvement
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6522, IN PROGRESS, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_MARSEILLE, , , DISTRICT_ENTERTAINMENT_COMPLEX, Build City District, CONTRACT 6204
187, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6300, COMPLETED, NO_UNIT, BUILDING_CASTLE, NO_DISTRICT, VALUE 743.6, Build City Building
187, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6357, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 147.0, Build City Improvement
187, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6382, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Unknown
187, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6474, CANCELLED, UNIT_BOMBARD, NO_BUILDING, NO_DISTRICT, VALUE 320.0, Unknown
187, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6475, COMPLETED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 25.0, Build City Improvement
187, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6522, IN PROGRESS, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 912.0, Siege City Assault
187, 5, LOC_CITY_NAME_RHEIMS, , , DISTRICT_COMMERCIAL_HUB, Build City District, CONTRACT 6431
187, 5, LOC_CITY_NAME_PARIS, , CONTRACT 6577, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
187, 5, LOC_CITY_NAME_BORDEAUX, , CONTRACT 6577, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
187, 5, LOC_CITY_NAME_LA_ROCHELLE, , CONTRACT 6577, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
187, 5, LOC_CITY_NAME_ROUEN, , CONTRACT 6577, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
187, 5, LOC_CITY_NAME_NANTES, , CONTRACT 6577, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
187, 5, LOC_CITY_NAME_RENNES, , CONTRACT 6577, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
187, 5, LOC_CITY_NAME_RHEIMS, , CONTRACT 6577, SUBMITTED, UNIT_INFANTRY, NO_BUILDING, NO_DISTRICT, VALUE 276.0, Siege City Assault
187, 5, LOC_CITY_NAME_TOULOUSE, , CONTRACT 6578, SUBMITTED, NO_UNIT, BUILDING_STAR_FORT, NO_DISTRICT, VALUE 439.0, Build City Building
187, 5, LOC_CITY_NAME_MARSEILLE, , CONTRACT 6579, SUBMITTED, NO_UNIT, BUILDING_SEWER, NO_DISTRICT, VALUE 187.0, Build City Building
187, 6, PURCHASE, , , BUILDING_CASTLE, Build City Building, CONTRACT 6484
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5620, CANCELLED, NO_UNIT, BUILDING_BROADCAST_CENTER, NO_DISTRICT, VALUE 635.2, Unknown
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5767, COMPLETED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 4192.0, Siege City Assault
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5809, COMPLETED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 4192.0, Siege City Assault
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5855, COMPLETED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 4192.0, Siege City Assault
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5894, COMPLETED, UNIT_CROSSBOWMAN, NO_BUILDING, NO_DISTRICT, VALUE 4192.0, Siege City Assault
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5949, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 186.0, Unknown
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5990, FAILED, UNIT_BRAZILIAN_MINAS_GERAES, NO_BUILDING, NO_DISTRICT, VALUE 412.0, Unknown
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 5992, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 26.0, Unknown
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 6087, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 24.0, Unknown
187, 6, LOC_CITY_NAME_MANAUS, , CONTRACT 6089, CANCELLED, UNIT_BUILDER, NO_BUILDING, NO_DISTRICT, VALUE 170.0, Unknown
